celltype_full,db,species,organ,celltype,n_genes,overlap,p_value,fdr
Embryonic stem cell | Blood | Mouse | CellMarker,CellMarker,Mouse,Blood,Embryonic stem cell,8,1,0.0143854194475884,0.122801375565228
Granulocyte | Spleen | Mouse | CellMarker,CellMarker,Mouse,Spleen,Granulocyte,8,1,0.0143854194475884,0.122801375565228
T helper cell | Liver | Human | CellMarker,CellMarker,Human,Liver,T helper cell,11,1,0.0143854194475884,0.122801375565228
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS,141,2,0.014555758904427,0.123907426640206
CD8+ Tcm_BLUEPRINT_3 | Human | xCell,xCell,Human,,CD8+ Tcm_BLUEPRINT_3,12,1,0.0156833908449054,0.13276274311328
Thymocyte | Thymus | Mouse | CellMarker,CellMarker,Mouse,Thymus,Thymocyte,9,1,0.0156833908449054,0.13276274311328
CD4+ T cell | Human | CellMarker,CellMarker,Human,,CD4+ T cell,13,1,0.0169797382822227,0.142152684957781
Eosinophils | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,Eosinophils,13,1,0.0169797382822227,0.142152684957781
Merkel cells | Skin | Human | PanglaoDB,PanglaoDB,Human,Skin,Merkel cells,13,1,0.0169797382822227,0.142152684957781
pDC_NOVERSHTERN_3 | Human | xCell,xCell,Human,,pDC_NOVERSHTERN_3,13,1,0.0169797382822227,0.142152684957781
Endothelial cell | Fetal gonad | Human | CellMarker,CellMarker,Human,Fetal gonad,Endothelial cell,158,2,0.0182647460119553,0.151324509911038
Follicular helper (Tfh) T cell | Human | CellMarker,CellMarker,Human,,Follicular helper (Tfh) T cell,14,1,0.0182744636845511,0.151324509911038
Mast cell | Human | CellMarker,CellMarker,Human,,Mast cell,14,1,0.0182744636845511,0.151324509911038
Microglial cell | Brain | Human | CellMarker,CellMarker,Human,Brain,Microglial cell,14,1,0.0182744636845511,0.151324509911038
CD4+ T cell | Mouse | CellMarker,CellMarker,Mouse,,CD4+ T cell,16,1,0.0208590560735075,0.170864343416143
Conventional dendritic cell | Mouse | CellMarker,CellMarker,Mouse,,Conventional dendritic cell,15,1,0.0208590560735075,0.170864343416143
Immune cell (Renal Clear Cell Carcinoma) | Human | CellMarker,CellMarker,Human,,Immune cell (Renal Clear Cell Carcinoma),15,1,0.0208590560735075,0.170864343416143
Thymocytes | Thymus | Mouse | PanglaoDB,PanglaoDB,Mouse,Thymus,Thymocytes,16,1,0.0208590560735075,0.170864343416143
Natural killer T cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,Natural killer T cells,17,1,0.022148926899389,0.180457342754003
Natural killer T cells | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,Natural killer T cells,17,1,0.022148926899389,0.180457342754003
Beta cell | Pancreas | Human | CellMarker,CellMarker,Human,Pancreas,Beta cell,19,1,0.0247238273959745,0.199829019830762
Eosinophils | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,Eosinophils,18,1,0.0247238273959745,0.199829019830762
T helper1 (Th1) cell | Human | CellMarker,CellMarker,Human,,T helper1 (Th1) cell,19,1,0.0247238273959745,0.199829019830762
Mesenchymal stromal cell | Bone marrow | Human | CellMarker,CellMarker,Human,Bone marrow,Mesenchymal stromal cell,20,1,0.026008860893048,0.20910298479887
pDC_FANTOM_3 | Human | xCell,xCell,Human,,pDC_FANTOM_3,15,1,0.026008860893048,0.20910298479887
Urine | Human | TISSUES,TISSUES,Human,,Urine,20,1,0.027292285769984,0.218842365316574
CD4+ T-cells_HPCA_2 | Human | xCell,xCell,Human,,CD4+ T-cells_HPCA_2,23,1,0.0298543172926343,0.236885823113096
Macrophage | Human | TISSUES,TISSUES,Human,,Macrophage,21,1,0.0298543172926343,0.236885823113096
MPP_FANTOM_3 | Human | xCell,xCell,Human,,MPP_FANTOM_3,23,1,0.0298543172926343,0.236885823113096
Regulatory T (Treg) cell | Mouse | CellMarker,CellMarker,Mouse,,Regulatory T (Treg) cell,23,1,0.0298543172926343,0.236885823113096
CUI_DEVELOPING_HEART_C8_MACROPHAGE | Human | MSigDB,MSigDB,Human,,CUI_DEVELOPING_HEART_C8_MACROPHAGE,196,2,0.030126011297107,0.238419136281011
CD4+ T-cells_HPCA_3 | Human | xCell,xCell,Human,,CD4+ T-cells_HPCA_3,24,1,0.0311329277476031,0.244477952002496
T helper cell | Human | CellMarker,CellMarker,Human,,T helper cell,24,1,0.0311329277476031,0.244477952002496
T helper17 (Th17) cell | Human | CellMarker,CellMarker,Human,,T helper17 (Th17) cell,24,1,0.0311329277476031,0.244477952002496
Acute myeloid leukemia cell | Human | TISSUES,TISSUES,Human,,Acute myeloid leukemia cell,25,1,0.032409937200948,0.251902299625782
Acute promyelocytic leukemia cell | Human | TISSUES,TISSUES,Human,,Acute promyelocytic leukemia cell,25,1,0.032409937200948,0.251902299625782
CD4+ T-cells_HPCA_1 | Human | xCell,xCell,Human,,CD4+ T-cells_HPCA_1,25,1,0.032409937200948,0.251902299625782
Platelet | Blood | Human | CellMarker,CellMarker,Human,Blood,Platelet,25,1,0.032409937200948,0.251902299625782
LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB,215,2,0.0331189701966829,0.256756506193162
CUI_DEVELOPING_HEART_5TH_WEEK_ATRIAL_CARDIOMYOCYTE | Human | MSigDB,MSigDB,Human,,CUI_DEVELOPING_HEART_5TH_WEEK_ATRIAL_CARDIOMYOCYTE,28,1,0.0362313785335652,0.279459795338844
Th1_rankRelative | SaVanT,SaVanT,,,Th1_rankRelative,28,1,0.0362313785335652,0.279459795338844
Paneth cell | Large intestine | Human | CellMarker,CellMarker,Human,Large intestine,Paneth cell,230,2,0.0368017940160806,0.283140891176884
MURARO_PANCREAS_ACINAR_CELL | Human | MSigDB,MSigDB,Human,,MURARO_PANCREAS_ACINAR_CELL,558,3,0.0370467894820384,0.284306043525037
GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL | Human | MSigDB,MSigDB,Human,,GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL,237,2,0.0388483122816514,0.296633218653112
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES | Human | MSigDB,MSigDB,Human,,ZHONG_PFC_MAJOR_TYPES_ASTROCYTES,233,2,0.0388483122816514,0.296633218653112
GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2 | Human | MSigDB,MSigDB,Human,,GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2,32,1,0.0413043346019457,0.313027114352402
Pericardium | Human | TISSUES,TISSUES,Human,,Pericardium,32,1,0.0413043346019457,0.313027114352402
Th2_rankRelative | SaVanT,SaVanT,,,Th2_rankRelative,32,1,0.0413043346019457,0.313027114352402
MANNO_MIDBRAIN_NEUROTYPES_HPERIC | Human | MSigDB,MSigDB,Human,,MANNO_MIDBRAIN_NEUROTYPES_HPERIC,594,3,0.0425164745472837,0.321007415088827
Epididymis | Human | TISSUES,TISSUES,Human,,Epididymis,31,1,0.0425686042384986,0.321007415088827
Astrocyte | Embryonic prefrontal cortex | Human | CellMarker,CellMarker,Human,Embryonic prefrontal cortex,Astrocyte,246,2,0.0427631309639732,0.321676126236422
CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL | Human | MSigDB,MSigDB,Human,,CUI_DEVELOPING_HEART_CORONARY_VASCULAR_ENDOTHELIAL_CELL,34,1,0.0438312898906734,0.328897012290757
LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB,256,2,0.0449309656177587,0.336318237715194
Regulatory T (Treg) cell | Peripheral blood | Human | CellMarker,CellMarker,Human,Peripheral blood,Regulatory T (Treg) cell,38,1,0.0488662302284668,0.364875856669068
