MCAM	0.06	0.38	0.41	0.82	1.37	0.06	0.07	0.01	12.26	0.09	0.14	0.69	0.04	0.03	0.04	0.07	0	0	0.05
RNF26	0.05	0.07	0.05	0.05	0.1	0.11	0.08	0.06	0.07	0.07	0.09	0.15	0.02	0.05	0.06	0.07	0.09	0	0.09
USP2	0.01	0.03	0.03	0	0.02	0	0.01	0.01	1.56	0	0	0.4	0.01	0	0	0	0	0	0
USP2-AS1	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0
THY1	0	0.05	0.06	0.02	0.08	0	0	0	0.12	0.01	0	0	0	0	0	0	0.1	0	0
AP003393.1	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0
NECTIN1	0.02	0.01	0.01	0.01	0.03	0.01	0.05	0.01	0.19	0.04	0	0.08	0.01	0.36	0.01	0.05	0	0	0
TRIM29	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0
AP000679.1	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
OAF	0.01	0	0.01	0.01	0.18	0	0	0.04	0.13	0.2	0.01	0.1	0	0	0	0.05	0.91	0.13	0.88
POU2F3	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0
TLCD5	0	0.01	0.01	0	0.11	0.01	0.01	0	0.27	0.01	0	0.23	0	0.07	0.03	0	0.13	0	0
ARHGEF12	0.14	0.09	0.19	0.03	1.75	0.11	0.18	0.18	0.62	0.08	0.11	0.79	0.11	0.05	1.29	0.07	0.66	0	0.45
GRIK4	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0
AP004147.1	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0.02	0	0	0	0
TBCEL	0.04	0.04	0.02	0.02	0.18	0.02	0.06	0.06	0.1	0.07	0.04	0.2	0.16	0.08	0.13	0	0.08	0.1	0
TECTA	0	0	0	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0
SC5D	1.26	0.97	1.84	1.33	0.44	0.74	0.39	0.29	0.2	0.38	0.75	0.46	0.52	0.49	0.38	0.22	0.1	0	0.86
AP000977.1	0.01	0.02	0	0.01	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0
SORL1	0.63	1	0.85	1.28	0.09	0.76	1.44	0.92	0.47	1.34	1.02	0.54	0.22	1.06	0.19	0.03	0.14	0	0.17
AP001977.1	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0
MIR100HG	0	0.03	0	0	0.01	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	0
UBASH3B	0.16	0.18	0.27	0.32	0.11	0.18	0.13	0.26	0	0.33	0.82	0.06	0.05	0.1	0.52	0.13	0	0	0
AP002762.3	0.03	0.02	0.03	0.02	0.02	0.03	0	0.03	0.01	0.01	0.1	0	0.01	0.05	0.01	0.02	0.05	0	0
AP002762.2	0.01	0	0	0.01	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0
CRTAM	4.69	0.69	0.34	0.6	0.02	3.96	2.02	0.14	0.03	0.29	2.14	0.07	0	0	0.12	0.04	0.27	0	0.12
JHY	0.11	0.06	0.03	0.09	0.08	0.05	0.01	0.11	0.02	0.01	0.02	0.15	0.07	0.03	0	0.12	0.04	0	0.06
HSPA8	8.05	14.35	7.96	8.46	4.98	9.26	8.78	5.59	3.54	5.84	8.58	4.53	4.93	6.41	6.02	6.25	2.7	5.32	1.44
AP000926.2	0.01	0.02	0.01	0.02	0.01	0.01	0	0.01	0.01	0.02	0	0.05	0	0	0	0	0	0	0.03
CLMP	0	0.04	0.02	0.03	0	0.01	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0
GRAMD1B	0.15	0.13	0.16	0.11	0.01	0.02	0.02	0.19	0.02	0.14	0.01	0.39	0	0.62	0.2	0	0	0	0
SCN3B	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0
ZNF202	0.04	0.03	0.02	0.03	0.05	0	0.01	0.03	0.05	0.01	0.02	0.03	0.04	0.03	0	0	0	0	0.02
VWA5A	0.02	0.01	0.03	0.01	0.07	0.02	0.03	0.02	0.03	0.02	0.04	0.16	0	0.01	0.09	0	0	7.55	0
OR8A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0
TBRG1	0.44	0.58	0.42	0.43	0.39	0.62	0.65	0.44	0.29	0.48	0.49	0.26	0.4	0.39	0.43	0.21	0.92	0.44	0.13
SIAE	0.01	0.01	0.03	0.01	0.05	0.01	0.01	0.01	0.01	0.02	0.03	0.13	0.05	0.08	0.01	0	0.03	0	0
SPA17	0.02	0.03	0.01	0.03	0.11	0.01	0.01	0.02	0.11	0.07	0.01	0.17	0	0	0.01	0	0	0	0
NRGN	0.02	0.03	0.01	0.01	0.54	0.02	0.03	0.09	4.49	1.17	0.04	0.03	0	0	0.01	0.05	0.03	0	0
AP000866.5	0.01	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.03	0	0
VSIG2	0	0.02	0.01	0	0.08	0	0	0	0.03	0	0	1.42	0	0	0.02	0	0.05	0	0
ESAM	0.02	0.04	0.02	0.02	4.05	0.02	0.03	0.02	1.69	0.03	0.02	0.01	0.1	0.01	0.04	0	1.98	0	0.05
AP000866.2	0.01	0.02	0	0.01	0.03	0.01	0.02	0.01	0.09	0	0.01	0.01	0.01	0	0	0	0	0	0
MSANTD2	0.06	0.07	0.04	0.06	0.14	0.06	0.06	0.04	0.14	0.04	0.13	0.07	0.06	0.01	0.04	0.04	0.22	0	0
AP000866.6	0.03	0.02	0.01	0.02	0.04	0.01	0.01	0.04	0.01	0.01	0.03	0.05	0.05	0.03	0.01	0.07	0	0	0
AP000866.1	0.02	0.02	0.01	0.02	0.03	0.03	0.01	0.01	0.04	0.02	0.03	0.01	0.02	0	0	0	0.1	0	0
ROBO3	0.02	0.04	0.02	0.03	0.17	0.01	0.02	0.16	0.02	0.01	0	0.03	0	0.07	0	0.25	0.11	0.16	0
ROBO4	0.01	0.01	0.01	0.01	1.21	0.01	0	0.03	0	0	0.05	0	0	0	0	0	0	0	0
AP003501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEPACAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06
HEPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07
CCDC15-DT	0.02	0.03	0.01	0.01	0	0.02	0.01	0.01	0	0	0	0.01	0	0	0	0	0	0	0
CCDC15	0.02	0.04	0.01	0.02	0.02	0.02	0.05	0.03	0.03	0.02	0.05	0.02	0	0.03	0	0	0	0	0
SLC37A2	0.03	0.02	0.02	0.01	0.02	0.01	0.01	0.17	0.01	0.23	0.01	0.02	0.05	0.13	0.54	0.02	0	0	0
TMEM218	0.13	0.1	0.12	0.1	0.22	0.11	0.2	0.21	0.19	0.13	0.24	0.25	0.2	0.14	0.17	0.26	0.32	0	0.1
PKNOX2	0	0	0	0	0.01	0	0	0	0.06	0	0	0	0	0	0	0	0.24	0	0
FEZ1	0.05	0.24	0.02	0.57	0.51	0.36	0.39	0.02	0.33	0.04	0.56	0.01	0.01	0	1.27	0	0.32	0	0.08
AP000708.1	0	0.03	0	0.02	0.01	0.01	0.02	0	0	0	0	0.01	0.02	0	0	0	0	0	0
EI24	0.23	0.26	0.19	0.31	0.57	0.26	0.19	0.24	0.83	0.2	0.22	0.75	0.14	0.46	0.39	0.46	0.34	0.29	0.98
STT3A	0.14	0.16	0.11	0.21	0.38	0.13	0.16	0.18	0.2	0.19	0.21	0.25	0.15	0.44	0.44	0.16	0.39	0	0.06
CHEK1	0.01	0.04	0.01	0.01	0.02	0.02	0	0.01	0.02	0.01	0.05	0.05	0.01	0.05	0.01	0	0	0	0
HYLS1	0.02	0.04	0.01	0.02	0.03	0.02	0.06	0.02	0.03	0.01	0.05	0.02	0.05	0.13	0.01	0.02	0.16	0	0.03
PUS3	0.05	0.11	0.06	0.05	0.13	0.12	0.07	0.04	0.12	0.05	0.03	0.12	0.07	0.05	0.09	0.13	0.04	0.19	0.08
DDX25	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
CDON	0.01	0.01	0	0	0.03	0	0	0	0.01	0	0	0.01	0	0	0	0	0.09	0	0
RPUSD4	0.1	0.11	0.05	0.09	0.1	0.11	0.05	0.09	0.06	0.1	0.08	0.19	0.06	0.08	0.04	0.07	0	0.18	0
FAM118B	0.04	0.05	0.03	0.06	0.07	0.05	0.09	0.09	0.04	0.08	0.04	0.1	0.03	0.01	0.17	0.02	0.1	0	0.05
SRPRA	0.97	0.91	0.78	0.98	0.66	0.95	0.95	0.4	0.47	0.53	0.91	0.54	0.57	1.45	0.42	0.37	1.01	0.21	0.49
FOXRED1	0.07	0.09	0.08	0.08	0.11	0.1	0.08	0.08	0.1	0.09	0.14	0.15	0.05	0.15	0.08	0	0.05	0	0.31
TIRAP	0.05	0.06	0.04	0.04	0.04	0.06	0.07	0.02	0.03	0.04	0.05	0.07	0.04	0	0.06	0.07	0	0	0.06
AP001318.2	0.01	0	0.01	0.01	0	0.01	0	0.01	0	0	0	0.01	0	0.12	0	0	0	0	0
DCPS	0.18	0.24	0.15	0.23	0.2	0.3	0.18	0.17	0.13	0.17	0.43	0.2	0.27	0.75	0.08	0.31	0.12	0.83	0.5
GSEC	0.01	0.04	0.01	0.05	0.01	0.07	0.05	0.01	0.01	0	0.1	0	0	0.16	0	0.02	0.05	0	0
ST3GAL4	0.06	0.09	0.03	0.08	0.12	0.22	0.17	0.05	0.23	0.05	0.24	0.03	0	0.44	0.04	0.06	0.31	0.2	0.03
KIRREL3	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.34	0	0	0	0	0
AP001783.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4
LINC02725	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0
ETS1	7.11	5.74	7.54	7.11	3.64	7.15	7.11	0.09	0.81	0.27	10.06	0.28	0.96	0.75	0.14	0.07	3.16	0.51	0.82
ETS1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLI1	0.66	0.81	0.6	0.69	0.91	0.74	1	0.66	0.02	1.06	0.85	0.05	0.55	0.2	0.89	0.36	0.59	0.1	0.18
SENCR	0.02	0.03	0.03	0.06	0.11	0.07	0.06	0.09	0.01	0.07	0.15	0	0.01	0.03	0	0.18	0	0	0
KCNJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ5	0	0.01	0	0	0.01	0	0	0.1	0	0	0.01	0	0	0	0.04	0	0	0	0
C11orf45	0.01	0	0	0	0	0.01	0.01	0.03	0	0.01	0	0.01	0	0	0.09	0	0	0	0
ARHGAP32	0.01	0.02	0.01	0.03	0.1	0.02	0	0.08	0.12	0.05	0.01	0.18	0.06	0.24	0.1	0.05	0.47	0	0.02
BARX2	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0
AP003327.2	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
TMEM45B	0	0.01	0	0	0	0	0	0.01	0	0	0	0.02	0	0	0.01	0	0	0	0.16
NFRKB	0.14	0.15	0.15	0.17	0.13	0.12	0.16	0.08	0.17	0.15	0.14	0.3	0.03	0.08	0.1	0.13	0.16	0	0.08
PRDM10	0.03	0.02	0.04	0.02	0.06	0.05	0.04	0.03	0.03	0.05	0.04	0.07	0.02	0.08	0.1	0.03	0	0	0
LINC00167	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0.02	0.01	0.01	0	0	0	0	0	0
APLP2	0.44	0.53	0.49	0.5	2.95	0.47	0.86	2.46	2.34	4.93	0.63	3.6	0.8	0.41	3.87	0.72	4.55	1.35	0.16
ST14	0	0	0	0	0	0.01	0	0.2	0	0.09	0.01	0.54	0.14	0.67	0.01	0.23	0	0	0
ZBTB44	0.51	0.66	0.48	0.68	0.46	0.54	1.15	0.32	0.36	0.42	0.42	0.82	0.36	0.41	0.38	0.34	0.25	0.16	0.16
ZBTB44-DT	0	0	0	0	0	0	0	0.01	0	0	0.01	0.02	0	0	0	0	0	0	0
ADAMTS8	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0.03	0	0	0
ADAMTS15	0	0.02	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0.22	0	0
LINC02551	0	0.01	0	0	0	0	0.01	0.01	0	0.01	0	0	0.03	0	0	0	0	0	0
AP003486.1	0.01	0.03	0.03	0.02	0.04	0.01	0.03	0.05	0.02	0.02	0.02	0	0	0.01	0	0	0	0	0
SNX19	0.09	0.11	0.14	0.13	0.19	0.07	0.11	0.22	0.22	0.19	0.21	0.16	0.14	0.16	0.4	0.02	0.19	0.42	0
NTM	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.11	0	0	0	0.5	0
OPCML	0	0	0	0	0.01	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0
IGSF9B	0.04	0.03	0.01	0.01	0.07	0	0	0	0.18	0	0	0.02	0	0	0	0	0	0	0
LINC02731	0.02	0.05	0	0	0.01	0	0.03	0	0.01	0	0.12	0	0	0	0.01	0	0	0	0
AP000911.1	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0
JAM3	0.02	0.01	0.02	0.01	0.44	0.01	0.01	0	0.28	0	0.01	0	0.1	0	0	0	0.17	0	0
NCAPD3	0.14	0.17	0.16	0.15	0.1	0.17	0.2	0.1	0.14	0.1	0.17	0.08	0.02	0.09	0.16	0.23	0.15	0	0.07
VPS26B	0.23	0.22	0.21	0.21	0.17	0.18	0.34	0.14	0.22	0.18	0.22	0.13	0.05	0.15	0.27	0.22	0.27	0	0.3
THYN1	0.39	0.38	0.27	0.29	0.4	0.23	0.38	0.21	0.39	0.21	0.33	0.5	0.15	0.35	0.24	0.57	0.38	0.16	0.33
ACAD8	0.12	0.11	0.07	0.07	0.17	0.14	0.13	0.06	0.1	0.09	0.12	0.06	0.08	0.15	0.19	0.14	0	0	0.05
GLB1L3	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLB1L2	0.03	0.01	0.02	0	0	0.02	0.01	0	0.02	0	0	0.06	0	0	0.02	0	0	0	0
B3GAT1	0.05	0.02	0.01	0	0	0	0.54	0	0	0	0	0.02	0	0	0	0	0	0	0.05
AP004608.1	0	0	0	0	0	0.01	0.04	0	0	0	0	0.01	0	0	0	0	0	0	0
IQSEC3	0.01	0.01	0	0	0.01	0	0.01	0	0.02	0	0.04	0	0	0.01	0	0	0	0	0
AC026369.3	0	0	0	0	0	0	0	0	0	0.02	0	0	0.12	0.04	0.03	0	0	0	0
AC026369.2	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0
AC007406.3	0	0	0	0	0.01	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0
SLC6A12	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.03
SLC6A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05
AC007406.5	0.09	0.1	0.06	0.08	0.07	0.07	0.13	0.04	0.07	0.03	0.11	0.01	0	0.08	0.11	0.12	0	0	0.03
KDM5A	1.17	1.27	0.98	1.09	0.71	1.5	1.44	0.83	0.7	1.15	1.71	0.66	0.89	1.66	1.05	0.65	0.32	0	0.03
CCDC77	0.06	0.07	0.04	0.06	0.07	0.09	0.06	0.06	0.06	0.09	0.05	0.12	0.15	0.04	0.08	0	0.09	0	0
B4GALNT3	0.01	0	0	0	0	0.01	0.01	0.03	0	0.01	0	0.03	0	0	0	0	0	0	0
NINJ2	0.1	0.06	0.07	0.03	0.04	0.04	0.06	0.08	0	0.15	0.06	0.01	0	0.01	0.17	0.02	0	0	0.05
AC021054.1	0.05	0.04	0.04	0.01	0.06	0.03	0.07	0.08	0	0.05	0.03	0.07	0.05	0.05	0.19	0	0.04	0	0
LINC02455	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0
WNK1	2.44	1.26	1.43	1.33	2.8	2.35	1.52	1.35	0.82	1.58	1.16	0.7	0.8	0.56	2.56	0.89	0.66	0.45	0.26
AC004765.1	0.01	0.01	0.02	0	0	0.01	0.01	0	0	0	0.02	0	0	0	0	0	0	0	0
RAD52	0.03	0.05	0.04	0.04	0.05	0.05	0.04	0.03	0.01	0.01	0.02	0.07	0.03	0.05	0	0.01	0	0.17	0
AC004803.1	0	0	0	0	0.01	0	0	0.02	0.01	0.04	0.01	0.01	0	0.01	0.01	0	0.07	0	0
ERC1	0.17	0.17	0.15	0.13	0.87	0.14	0.13	0.2	0.39	0.25	0.23	0.32	0.25	0.23	0.2	0.14	0.19	0.17	0.15
WNT5B	0	0.01	0	0	0.03	0	0	0.07	0	0.03	0.01	0.04	0.02	0	0	0	0.05	0	0
FBXL14	0.02	0.02	0.01	0	0.02	0.02	0.01	0.02	0.02	0.02	0.01	0.02	0.03	0	0.02	0	0	0	0
ADIPOR2	0.23	0.19	0.18	0.16	0.87	0.22	0.25	0.23	0.17	0.33	0.32	0.18	0.16	0.2	0.21	0.13	0.07	0.23	0.37
AC005343.1	0.02	0.02	0.04	0.03	0.03	0.05	0.03	0	0	0	0.03	0.02	0	0	0	0	0	0	0
CACNA2D4	0.03	0.1	0.14	0.12	0.01	0.01	0.03	0.12	0	0.21	0.02	0	0	0	0.13	0	0.08	0.34	0
AC005343.4	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCP1B	0.1	0.11	0.09	0.11	0.04	0.12	0.14	0.04	0.05	0.05	0.07	0.1	0.04	0.03	0.06	0.04	0.26	0	0
CACNA1C	0.02	0.01	0.01	0.02	0.04	0.04	0.01	0	1.07	0.01	0	0	0.06	0.02	0.02	0.03	0.14	0	0
AC005342.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005293.1	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0
CACNA1C-AS2	0.04	0.05	0.04	0.09	0.01	0.04	0.05	0	0	0	0.13	0.01	0	0	0	0	0	0	0
CACNA1C-AS1	0.02	0.03	0.01	0.02	0.01	0.03	0.01	0	0.01	0	0.03	0	0	0	0	0	0	0	0
LINC02371	0.01	0	0	0	0.01	0.01	0	0.01	0.01	0	0	0	0	0	0.01	0	0	0	0
FKBP4	0.16	0.26	0.15	0.18	0.21	0.27	0.3	0.18	0.75	0.29	0.19	0.42	0.27	0.21	0.24	0.03	0.05	0.33	0.18
ITFG2-AS1	0.04	0.03	0.03	0.01	0.01	0.05	0.04	0.01	0	0.01	0.03	0.06	0.06	0.02	0.01	0	0.07	0	0
ITFG2	0.25	0.29	0.18	0.13	0.14	0.24	0.31	0.13	0.15	0.12	0.19	0.22	0.22	0.13	0.13	0.06	0.19	0	0
NRIP2	0.01	0.02	0.01	0	0.01	0.01	0.03	0	0.92	0.02	0.01	0.01	0	0.01	0	0	0	0	0
TEX52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXM1	0	0.02	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0.05	0	0	0
RHNO1	0.13	0.12	0.15	0.11	0.04	0.11	0.12	0.06	0.06	0.11	0.11	0.1	0.12	0.04	0.22	0.29	0.06	0.17	0
TULP3	0.07	0.11	0.03	0.05	0.29	0.05	0.1	0.03	0.31	0.02	0.08	0.45	0.01	0.1	0.02	0	0.26	0	0.03
AC005911.1	0.01	0.01	0	0.01	0	0.01	0	0	0	0.01	0	0	0.03	0.01	0	0	0	0	0
TEAD4	0	0	0	0	0.33	0	0	0	0.04	0	0	0.05	0	0	0	0	0	0	0
AC125807.2	0	0	0	0	0.06	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0
TSPAN9	0.01	0.01	0.01	0	0.84	0	0	0	0.28	0.01	0	0.09	0	0.02	0.04	0	0.21	0	0.11
TSPAN9-IT1	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRACR2A	0.32	0.24	0.24	0.47	0.01	0.33	0.27	0.02	0.01	0.07	0.54	0.01	0.08	0	0.03	0	0.17	0	0.08
PARP11	0.24	0.26	0.18	0.21	0.13	0.23	0.19	0.17	0.1	0.11	0.18	0.05	0.13	0.08	0.07	0.08	0.05	0	0.03
AC005842.1	0.02	0.11	0.07	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05
AC084375.1	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.07
CCND2-AS1	0.01	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0.03	0	0	0	0	0
CCND2	0.92	1.58	1.32	1.52	0.3	1.3	1.58	0.66	0.72	0.16	2.17	0.04	0.33	0.17	0.04	0	0	0.85	0.11
TIGAR	0.19	0.13	0.11	0.11	0.17	0.25	0.15	0.28	0.09	0.27	0.13	0.06	0.26	0.15	0.24	0.38	0	0	0.03
FGF23	0	0	0	0	0.01	0	0	0.01	0	0.01	0	0.02	0	0	0	0	0	0	0
C12orf4	0.08	0.11	0.06	0.08	0.21	0.09	0.04	0.09	0.1	0.1	0.13	0.06	0.08	0.09	0.2	0.06	0.19	0	0.03
RAD51AP1	0.01	0.06	0.01	0.02	0.01	0.01	0.01	0.05	0.04	0	0.01	0.01	0.03	0.09	0.18	0.05	0	0	0.03
DYRK4	0.09	0.13	0.08	0.15	0.04	0.15	0.1	0.14	0.25	0.15	0.17	0.23	0.1	0.16	0.13	0.14	0.33	0	0.32
AKAP3	0	0.01	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0
NDUFA9	0.33	0.38	0.35	0.26	0.41	0.32	0.45	0.23	0.45	0.35	0.4	0.49	0.32	0.4	0.45	0.53	0.12	0	0.35
GALNT8	0.02	0.04	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05
AC005833.2	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNA5	0	0.01	0	0	0	0	0.02	0	1.61	0	0.03	0	0	0.33	0	0	0	0	0
NTF3	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	2.56	0	0
ANO2	0	0	0	0	0.03	0	0	0	0.01	0	0	0	0	0	0	0	0.06	0	0
VWF	0.03	0.01	0.01	0.01	5.58	0.01	0.02	0.02	0.05	0.04	0.02	0.01	0.02	0.02	0.07	0	0	0	0
CD9	0.31	0.55	0.22	0.76	13.43	0.17	0.13	1.01	9.3	0.74	0.08	1.01	0.36	0.21	0.09	0.09	0.17	6.56	0.31
PLEKHG6	0	0	0	0	0.02	0	0.01	0	0.01	0.02	0	0.1	0	0	0	0	0	0	0
TNFRSF1A	0.16	0.23	0.11	0.2	1.89	0.22	0.5	0.58	0.55	0.63	0.27	0.56	0	0.31	1.24	0.09	2.89	0	0.05
SCNN1A	0	0	0	0	0.02	0.02	0	0.01	0	0.01	0	0.19	0	0.03	0	0	0.05	0	0
LTBR	0.01	0.04	0.01	0.01	0.79	0.01	0.01	0.34	0.45	0.39	0.02	0.66	0	0.07	0.39	0.11	1.48	0	0.03
AC005840.2	0	0	0	0	0.02	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0
CD27-AS1	0.04	0.09	0.06	0.06	0.28	0.08	0.07	0.17	0.61	0.11	0.13	0.21	0.05	0.34	0.08	0.13	0.16	0	0.05
CD27	1.18	0.67	0.58	0.63	0	0.03	0.01	0	0.01	0.02	0.46	0	0.72	0	0.02	0.01	0	0	0
TAPBPL	0.2	0.22	0.14	0.17	0.21	0.27	0.37	0.18	0.08	0.18	0.27	0.26	0.08	0.31	0.17	0.32	0.28	0	0.05
VAMP1	0.24	0.09	0.22	0.19	0.05	0.15	0.16	0.06	0.09	0.06	0.17	0.05	0.08	0.19	0	0.02	0.18	0	0
AC005840.4	0.01	0	0.01	0.01	0	0	0	0	0.01	0.02	0	0.02	0	0	0	0	0.05	0	0
MRPL51	0.76	0.97	0.53	0.58	1.06	0.62	0.98	0.56	1.38	0.7	0.75	1.65	0.63	0.9	0.52	0.91	1.62	1.04	1.56
NCAPD2	0.08	0.15	0.06	0.1	0.06	0.11	0.22	0.11	0.04	0.16	0.12	0.03	0.08	0.09	0.1	0.1	0.12	0	0
GAPDH	6.34	5.62	6.18	4.63	8.36	4.98	6.5	7.28	12.59	12.19	4.82	3.76	2.28	2.69	3.81	9.16	5.25	4.09	15.54
AC006064.4	0.03	0.01	0.02	0.02	0.01	0.02	0.02	0	0.03	0.01	0.01	0	0	0.01	0.03	0	0.05	0	0
IFFO1	0.13	0.12	0.11	0.07	0.13	0.17	0.15	0.11	0.2	0.2	0.09	0.05	0.06	0.03	0.18	0.06	0.21	0	0.07
AC006064.1	0	0	0.01	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0	0	0	0	0
NOP2	0.16	0.11	0.11	0.18	0.05	0.13	0.11	0.06	0.09	0.05	0.24	0.11	0.11	0.19	0.06	0.2	0	0	0
CHD4	0.88	0.77	0.96	1.54	1.33	1.09	1.25	0.66	1.15	0.94	1.58	0.9	0.66	1.29	0.9	0.7	0.97	0.73	0.25
AC006064.2	0.02	0.01	0.02	0.05	0	0.02	0.01	0.01	0.01	0.02	0.04	0.01	0.08	0.03	0.02	0	0	0	0
LPAR5	0.12	0.07	0.02	0.07	0	0.03	0.08	0.11	0.01	0.01	0.06	0	0.13	0	0.4	0.05	0	0	0
ACRBP	0.02	0.02	0.01	0.01	0.01	0	0	0.08	0	0.05	0.02	0	0	0	0.03	0.06	0	0.17	0
ING4	0.27	0.27	0.14	0.15	0.27	0.22	0.28	0.11	0.21	0.25	0.35	0.29	0.23	0.12	0.14	0.13	0.32	0.13	0.09
AC125494.1	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0
ZNF384	0.12	0.13	0.12	0.1	0.33	0.15	0.22	0.11	0.13	0.16	0.09	0.1	0.15	0.05	0.12	0.08	0	0.17	0
PIANP	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPS7A	0.15	0.13	0.09	0.09	0.38	0.13	0.15	0.21	0.32	0.32	0.12	0.31	0.02	0.34	0.24	0.13	0.28	0.36	0.16
AC125494.2	0	0.01	0	0	0.01	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0
MLF2	0.68	0.58	0.61	0.58	0.89	0.68	0.68	0.56	1.37	0.73	0.73	1.27	0.43	1.07	0.6	0.78	0.99	0.95	0.79
PTMS	1.24	1.21	0.37	1.75	4	1.58	3.33	1.38	6.49	0.37	0.09	1.45	0.06	2.04	1.01	1.75	3.99	0.16	12.76
LAG3	1.1	0.75	0.2	1.14	0.04	1.05	1.22	0.02	0.03	0.04	0.01	0.04	0.01	0.03	0.62	0.07	0	0	0.2
CD4	0.08	0.46	1.29	0.11	1.01	0.02	0.02	1.89	0.39	1.72	0	0	0.01	3.05	5.45	0.58	0.91	0	0.36
GPR162	0	0	0	0	0.08	0	0	0.07	0.01	0.11	0	0	0	0.01	0.01	0	0	0	0.03
P3H3	0	0.03	0.01	0	0.07	0.01	0	0	0.1	0.01	0	0	0.02	0	0	0	0.64	0	0
GNB3	0	0	0	0	0.01	0	0	0	0.02	0	0	0	0	0	0	0	0.1	0	0
CDCA3	0.01	0.04	0.01	0	0	0	0	0.01	0	0	0	0.01	0	0	0.01	0.02	0	0	0
USP5	0.13	0.17	0.1	0.13	0.21	0.14	0.16	0.09	0.19	0.16	0.19	0.08	0.05	0.12	0.03	0.1	0.19	0	0.03
